source,date,count
retuers,2009-06-30,47
retuers,2009-07-01,42
retuers,2009-07-02,34
retuers,2009-07-03,22
retuers,2009-07-04,4
retuers,2009-07-05,8
retuers,2009-07-06,30
retuers,2009-07-07,40
retuers,2009-07-08,60
retuers,2009-07-09,49
retuers,2009-07-10,60
retuers,2009-07-11,14
retuers,2009-07-12,7
retuers,2009-07-13,41
retuers,2009-07-14,45
retuers,2009-07-15,55
retuers,2009-07-16,58
retuers,2009-07-17,53
retuers,2009-07-18,12
retuers,2009-07-19,7
retuers,2009-07-20,39
retuers,2009-07-21,48
retuers,2009-07-22,58
retuers,2009-07-23,58
retuers,2009-07-24,55
retuers,2009-07-25,15
retuers,2009-07-26,14
retuers,2009-07-27,37
retuers,2009-07-28,47
retuers,2009-07-29,50
retuers,2009-07-30,54
retuers,2009-07-31,60
retuers,2009-08-01,12
retuers,2009-08-02,11
retuers,2009-08-03,51
retuers,2009-08-04,55
retuers,2009-08-05,46
retuers,2009-08-06,61
retuers,2009-08-07,36
retuers,2009-08-08,8
retuers,2009-08-09,11
retuers,2009-08-10,41
retuers,2009-08-11,32
retuers,2009-08-12,55
retuers,2009-08-13,39
retuers,2009-08-14,40
retuers,2009-08-15,10
retuers,2009-08-16,7
retuers,2009-08-17,40
retuers,2009-08-18,45
retuers,2009-08-19,43
retuers,2009-08-20,45
retuers,2009-08-21,31
retuers,2009-08-22,16
retuers,2009-08-23,9
retuers,2009-08-24,34
retuers,2009-08-25,61
retuers,2009-08-26,42
retuers,2009-08-27,44
retuers,2009-08-28,31
retuers,2009-08-29,4
retuers,2009-08-30,14
retuers,2009-08-31,40
retuers,2009-09-01,49
retuers,2009-09-02,47
retuers,2009-09-03,53
retuers,2009-09-04,68
retuers,2009-09-05,32
retuers,2009-09-06,12
retuers,2009-09-07,29
retuers,2009-09-08,48
retuers,2009-09-09,35
retuers,2009-09-10,69
retuers,2009-09-11,55
retuers,2009-09-12,10
retuers,2009-09-13,13
retuers,2009-09-14,55
retuers,2009-09-15,61
retuers,2009-09-16,40
retuers,2009-09-17,51
retuers,2009-09-18,36
retuers,2009-09-19,12
retuers,2009-09-20,14
retuers,2009-09-21,33
retuers,2009-09-22,39
retuers,2009-09-23,47
retuers,2009-09-24,54
retuers,2009-09-25,80
retuers,2009-09-26,14
retuers,2009-09-27,9
retuers,2009-09-28,24
retuers,2009-09-29,39
retuers,2009-09-30,46
retuers,2009-10-01,65
retuers,2009-10-02,47
retuers,2009-10-03,21
retuers,2009-10-04,22
retuers,2009-10-05,38
retuers,2009-10-06,46
retuers,2009-10-07,57
retuers,2009-10-08,38
retuers,2009-10-09,35
retuers,2009-10-10,6
retuers,2009-10-11,6
retuers,2009-10-12,25
retuers,2009-10-13,36
retuers,2009-10-14,53
retuers,2009-10-15,55
retuers,2009-10-16,42
retuers,2009-10-17,11
retuers,2009-10-18,5
retuers,2009-10-19,41
retuers,2009-10-20,40
retuers,2009-10-21,35
retuers,2009-10-22,56
retuers,2009-10-23,44
retuers,2009-10-24,7
retuers,2009-10-25,7
retuers,2009-10-26,44
retuers,2009-10-27,46
retuers,2009-10-28,39
retuers,2009-10-29,33
retuers,2009-10-30,31
retuers,2009-10-31,9
retuers,2009-11-01,13
retuers,2009-11-02,34
retuers,2009-11-03,45
retuers,2009-11-04,42
retuers,2009-11-05,43
retuers,2009-11-06,26
retuers,2009-11-07,7
retuers,2009-11-08,7
retuers,2009-11-09,32
retuers,2009-11-10,36
retuers,2009-11-11,29
retuers,2009-11-12,39
retuers,2009-11-13,43
retuers,2009-11-14,9
retuers,2009-11-15,7
retuers,2009-11-16,51
retuers,2009-11-17,47
retuers,2009-11-18,32
retuers,2009-11-19,44
retuers,2009-11-20,39
retuers,2009-11-21,8
retuers,2009-11-22,10
retuers,2009-11-23,40
retuers,2009-11-24,39
retuers,2009-11-25,37
retuers,2009-11-26,15
retuers,2009-11-27,25
retuers,2009-11-28,14
retuers,2009-11-29,25
retuers,2009-11-30,41
retuers,2009-12-01,30
retuers,2009-12-02,42
retuers,2009-12-03,49
retuers,2009-12-04,32
retuers,2009-12-05,7
retuers,2009-12-06,12
retuers,2009-12-07,36
retuers,2009-12-08,44
retuers,2009-12-09,37
retuers,2009-12-10,40
retuers,2009-12-11,29
retuers,2009-12-12,11
retuers,2009-12-13,17
retuers,2009-12-14,38
retuers,2009-12-15,55
retuers,2009-12-16,35
retuers,2009-12-17,41
retuers,2009-12-18,19
retuers,2009-12-19,8
retuers,2009-12-20,14
retuers,2009-12-21,35
retuers,2009-12-22,23
retuers,2009-12-23,35
retuers,2009-12-24,22
retuers,2009-12-25,4
retuers,2009-12-26,5
retuers,2009-12-27,17
retuers,2009-12-28,26
retuers,2009-12-29,37
retuers,2009-12-30,29
retuers,2009-12-31,29
retuers,2010-01-01,7
retuers,2010-01-02,4
retuers,2010-01-03,12
retuers,2010-01-04,28
retuers,2010-01-05,38
retuers,2010-01-06,34
retuers,2010-01-07,47
retuers,2010-01-08,35
retuers,2010-01-09,10
retuers,2010-01-10,17
retuers,2010-01-11,37
retuers,2010-01-12,48
retuers,2010-01-13,40
retuers,2010-01-14,53
retuers,2010-01-15,38
retuers,2010-01-16,12
retuers,2010-01-17,17
retuers,2010-01-18,30
retuers,2010-01-19,37
retuers,2010-01-20,39
retuers,2010-01-21,46
retuers,2010-01-22,47
retuers,2010-01-23,11
retuers,2010-01-24,13
retuers,2010-01-25,37
retuers,2010-01-26,44
retuers,2010-01-27,53
retuers,2010-01-28,48
retuers,2010-01-29,54
retuers,2010-01-30,18
retuers,2010-01-31,8
retuers,2010-02-01,46
retuers,2010-02-02,45
retuers,2010-02-03,49
retuers,2010-02-04,39
retuers,2010-02-05,35
retuers,2010-02-06,15
retuers,2010-02-07,18
retuers,2010-02-08,33
retuers,2010-02-09,41
retuers,2010-02-10,44
retuers,2010-02-11,46
retuers,2010-02-12,39
retuers,2010-02-13,11
retuers,2010-02-14,22
retuers,2010-02-15,49
retuers,2010-02-16,43
retuers,2010-02-17,33
retuers,2010-02-18,42
retuers,2010-02-19,30
retuers,2010-02-20,14
retuers,2010-02-21,10
retuers,2010-02-22,32
retuers,2010-02-23,47
retuers,2010-02-24,47
retuers,2010-02-25,52
retuers,2010-02-26,31
retuers,2010-02-27,23
retuers,2010-02-28,13
retuers,2010-03-01,54
retuers,2010-03-02,63
retuers,2010-03-03,64
retuers,2010-03-04,39
retuers,2010-03-05,34
retuers,2010-03-06,18
retuers,2010-03-07,15
retuers,2010-03-08,38
retuers,2010-03-09,41
retuers,2010-03-10,45
retuers,2010-03-11,40
retuers,2010-03-12,38
retuers,2010-03-13,19
retuers,2010-03-14,13
retuers,2010-03-15,50
retuers,2010-03-16,43
retuers,2010-03-17,40
retuers,2010-03-18,36
retuers,2010-03-19,32
retuers,2010-03-20,16
retuers,2010-03-21,19
retuers,2010-03-22,33
retuers,2010-03-23,38
retuers,2010-03-24,38
retuers,2010-03-25,41
retuers,2010-03-26,29
retuers,2010-03-27,5
retuers,2010-03-28,10
retuers,2010-03-29,36
retuers,2010-03-30,38
retuers,2010-03-31,34
retuers,2010-04-01,29
retuers,2010-04-02,21
retuers,2010-04-03,7
retuers,2010-04-04,7
retuers,2010-04-05,37
retuers,2010-04-06,35
retuers,2010-04-07,41
retuers,2010-04-08,29
retuers,2010-04-09,46
retuers,2010-04-10,6
retuers,2010-04-11,13
retuers,2010-04-12,58
retuers,2010-04-13,43
retuers,2010-04-14,53
retuers,2010-04-15,63
retuers,2010-04-16,48
retuers,2010-04-17,13
retuers,2010-04-18,26
retuers,2010-04-19,43
retuers,2010-04-20,49
retuers,2010-04-21,42
retuers,2010-04-22,50
retuers,2010-04-23,53
retuers,2010-04-24,26
retuers,2010-04-25,36
retuers,2010-04-26,55
retuers,2010-04-27,52
retuers,2010-04-28,55
retuers,2010-04-29,48
retuers,2010-04-30,41
retuers,2010-05-01,13
retuers,2010-05-02,44
retuers,2010-05-03,52
retuers,2010-05-04,53
retuers,2010-05-05,41
retuers,2010-05-06,50
retuers,2010-05-07,56
retuers,2010-05-08,21
retuers,2010-05-09,32
retuers,2010-05-10,52
retuers,2010-05-11,49
retuers,2010-05-12,47
retuers,2010-05-13,32
retuers,2010-05-14,27
retuers,2010-05-15,11
retuers,2010-05-16,12
retuers,2010-05-17,45
retuers,2010-05-18,47
retuers,2010-05-19,46
retuers,2010-05-20,48
retuers,2010-05-21,48
retuers,2010-05-22,12
retuers,2010-05-23,17
retuers,2010-05-24,56
retuers,2010-05-25,35
retuers,2010-05-26,59
retuers,2010-05-27,34
retuers,2010-05-28,34
retuers,2010-05-29,15
retuers,2010-05-30,16
retuers,2010-05-31,22
retuers,2010-06-01,36
retuers,2010-06-02,47
retuers,2010-06-03,44
retuers,2010-06-04,34
retuers,2010-06-05,19
retuers,2010-06-06,7
retuers,2010-06-07,41
retuers,2010-06-08,38
retuers,2010-06-09,49
retuers,2010-06-10,50
retuers,2010-06-11,37
retuers,2010-06-12,9
retuers,2010-06-13,24
retuers,2010-06-14,42
retuers,2010-06-15,26
retuers,2010-06-16,51
retuers,2010-06-17,52
retuers,2010-06-18,31
retuers,2010-06-19,17
retuers,2010-06-20,18
retuers,2010-06-21,43
retuers,2010-06-22,39
retuers,2010-06-23,34
retuers,2010-06-24,45
retuers,2010-06-25,58
retuers,2010-06-26,37
retuers,2010-06-27,33
retuers,2010-06-28,43
retuers,2010-06-29,44
retuers,2010-06-30,40
retuers,2010-07-01,48
retuers,2010-07-02,34
retuers,2010-07-03,7
retuers,2010-07-04,10
retuers,2010-07-05,31
retuers,2010-07-06,40
retuers,2010-07-07,56
retuers,2010-07-08,54
retuers,2010-07-09,42
retuers,2010-07-10,12
retuers,2010-07-11,7
retuers,2010-07-12,58
retuers,2010-07-13,50
retuers,2010-07-14,35
retuers,2010-07-15,56
retuers,2010-07-16,60
retuers,2010-07-17,13
retuers,2010-07-18,31
retuers,2010-07-19,56
retuers,2010-07-20,59
retuers,2010-07-21,72
retuers,2010-07-22,64
retuers,2010-07-23,46
retuers,2010-07-24,7
retuers,2010-07-25,9
retuers,2010-07-26,51
retuers,2010-07-27,74
retuers,2010-07-28,45
retuers,2010-07-29,57
retuers,2010-07-30,35
retuers,2010-07-31,3
retuers,2010-08-01,7
retuers,2010-08-02,44
retuers,2010-08-03,38
retuers,2010-08-04,60
retuers,2010-08-05,45
retuers,2010-08-06,37
retuers,2010-08-07,6
retuers,2010-08-08,8
retuers,2010-08-09,30
retuers,2010-08-10,35
retuers,2010-08-11,34
retuers,2010-08-12,37
retuers,2010-08-13,44
retuers,2010-08-14,8
retuers,2010-08-15,6
retuers,2010-08-16,37
retuers,2010-08-17,44
retuers,2010-08-18,55
retuers,2010-08-19,38
retuers,2010-08-20,42
retuers,2010-08-21,6
retuers,2010-08-22,13
retuers,2010-08-23,47
retuers,2010-08-24,36
retuers,2010-08-25,49
retuers,2010-08-26,29
retuers,2010-08-27,37
retuers,2010-08-28,14
retuers,2010-08-29,24
retuers,2010-08-30,38
retuers,2010-08-31,42
retuers,2010-09-01,48
retuers,2010-09-02,42
retuers,2010-09-03,30
retuers,2010-09-04,11
retuers,2010-09-05,6
retuers,2010-09-06,23
retuers,2010-09-07,32
retuers,2010-09-08,47
retuers,2010-09-09,34
retuers,2010-09-10,38
retuers,2010-09-11,11
retuers,2010-09-12,19
retuers,2010-09-13,49
retuers,2010-09-14,34
retuers,2010-09-15,51
retuers,2010-09-16,46
retuers,2010-09-17,41
retuers,2010-09-18,10
retuers,2010-09-19,8
retuers,2010-09-20,34
retuers,2010-09-21,37
retuers,2010-09-22,42
retuers,2010-09-23,39
retuers,2010-09-24,53
retuers,2010-09-25,7
retuers,2010-09-26,21
retuers,2010-09-27,39
retuers,2010-09-28,41
retuers,2010-09-29,43
retuers,2010-09-30,57
retuers,2010-10-01,48
retuers,2010-10-02,10
retuers,2010-10-03,8
retuers,2010-10-04,29
retuers,2010-10-05,45
retuers,2010-10-06,43
retuers,2010-10-07,42
retuers,2010-10-08,45
retuers,2010-10-09,8
retuers,2010-10-10,10
retuers,2010-10-11,31
retuers,2010-10-12,54
retuers,2010-10-13,37
retuers,2010-10-14,38
retuers,2010-10-15,50
retuers,2010-10-16,14
retuers,2010-10-17,13
retuers,2010-10-18,47
retuers,2010-10-19,58
retuers,2010-10-20,43
retuers,2010-10-21,51
retuers,2010-10-22,36
retuers,2010-10-23,23
retuers,2010-10-24,11
retuers,2010-10-25,43
retuers,2010-10-26,38
retuers,2010-10-27,32
retuers,2010-10-28,38
retuers,2010-10-29,44
retuers,2010-10-30,5
retuers,2010-10-31,9
retuers,2010-11-01,36
retuers,2010-11-02,40
retuers,2010-11-03,58
retuers,2010-11-04,55
retuers,2010-11-05,45
retuers,2010-11-06,16
retuers,2010-11-07,8
retuers,2010-11-08,39
retuers,2010-11-09,37
retuers,2010-11-10,60
retuers,2010-11-11,59
retuers,2010-11-12,52
retuers,2010-11-13,9
retuers,2010-11-14,11
retuers,2010-11-15,44
retuers,2010-11-16,55
retuers,2010-11-17,46
retuers,2010-11-18,55
retuers,2010-11-19,54
retuers,2010-11-20,6
retuers,2010-11-21,24
retuers,2010-11-22,43
retuers,2010-11-23,53
retuers,2010-11-24,47
retuers,2010-11-25,31
retuers,2010-11-26,29
retuers,2010-11-27,13
retuers,2010-11-28,24
retuers,2010-11-29,41
retuers,2010-11-30,53
retuers,2010-12-01,60
retuers,2010-12-02,52
retuers,2010-12-03,58
retuers,2010-12-04,14
retuers,2010-12-05,20
retuers,2010-12-06,36
retuers,2010-12-07,38
retuers,2010-12-08,39
retuers,2010-12-09,38
retuers,2010-12-10,34
retuers,2010-12-11,20
retuers,2010-12-12,15
retuers,2010-12-13,42
retuers,2010-12-14,51
retuers,2010-12-15,57
retuers,2010-12-16,65
retuers,2010-12-17,64
retuers,2010-12-18,10
retuers,2010-12-19,8
retuers,2010-12-20,36
retuers,2010-12-21,55
retuers,2010-12-22,35
retuers,2010-12-23,37
retuers,2010-12-24,16
retuers,2010-12-25,6
retuers,2010-12-26,11
retuers,2010-12-27,26
retuers,2010-12-28,40
retuers,2010-12-29,35
retuers,2010-12-30,37
retuers,2010-12-31,22
retuers,2011-01-01,5
retuers,2011-01-02,11
retuers,2011-01-03,29
retuers,2011-01-04,30
retuers,2011-01-05,40
retuers,2011-01-06,44
retuers,2011-01-07,38
retuers,2011-01-08,15
retuers,2011-01-09,14
retuers,2011-01-10,48
retuers,2011-01-11,42
retuers,2011-01-12,63
retuers,2011-01-13,39
retuers,2011-01-14,53
retuers,2011-01-15,15
retuers,2011-01-16,15
retuers,2011-01-17,47
retuers,2011-01-18,38
retuers,2011-01-19,53
retuers,2011-01-20,41
retuers,2011-01-21,37
retuers,2011-01-22,14
retuers,2011-01-23,17
retuers,2011-01-24,30
retuers,2011-01-25,46
retuers,2011-01-26,44
retuers,2011-01-27,56
retuers,2011-01-28,39
retuers,2011-01-29,8
retuers,2011-01-30,12
retuers,2011-01-31,36
retuers,2011-02-01,32
retuers,2011-02-02,37
retuers,2011-02-03,56
retuers,2011-02-04,53
retuers,2011-02-05,10
retuers,2011-02-06,13
retuers,2011-02-07,30
retuers,2011-02-08,44
retuers,2011-02-09,57
retuers,2011-02-10,56
retuers,2011-02-11,43
retuers,2011-02-12,12
retuers,2011-02-13,10
retuers,2011-02-14,74
retuers,2011-02-15,67
retuers,2011-02-16,52
retuers,2011-02-17,53
retuers,2011-02-18,54
retuers,2011-02-19,19
retuers,2011-02-20,9
retuers,2011-02-21,42
retuers,2011-02-22,45
retuers,2011-02-23,53
retuers,2011-02-24,52
retuers,2011-02-25,50
retuers,2011-02-26,12
retuers,2011-02-27,7
retuers,2011-02-28,59
retuers,2011-03-01,45
retuers,2011-03-02,48
retuers,2011-03-03,66
retuers,2011-03-04,43
retuers,2011-03-05,15
retuers,2011-03-06,12
retuers,2011-03-07,65
retuers,2011-03-08,44
retuers,2011-03-09,46
retuers,2011-03-10,56
retuers,2011-03-11,44
retuers,2011-03-12,14
retuers,2011-03-13,23
retuers,2011-03-14,69
retuers,2011-03-15,50
retuers,2011-03-16,49
retuers,2011-03-17,55
retuers,2011-03-18,59
retuers,2011-03-19,14
retuers,2011-03-20,14
retuers,2011-03-21,46
retuers,2011-03-22,48
retuers,2011-03-23,53
retuers,2011-03-24,50
retuers,2011-03-25,57
retuers,2011-03-26,11
retuers,2011-03-27,14
retuers,2011-03-28,39
retuers,2011-03-29,49
retuers,2011-03-30,52
retuers,2011-03-31,59
retuers,2011-04-01,51
retuers,2011-04-02,19
retuers,2011-04-03,5
retuers,2011-04-04,41
retuers,2011-04-05,56
retuers,2011-04-06,57
retuers,2011-04-07,60
retuers,2011-04-08,38
retuers,2011-04-09,22
retuers,2011-04-10,16
retuers,2011-04-11,43
retuers,2011-04-12,45
retuers,2011-04-13,48
retuers,2011-04-14,55
retuers,2011-04-15,65
retuers,2011-04-16,26
retuers,2011-04-17,12
retuers,2011-04-18,53
retuers,2011-04-19,52
retuers,2011-04-20,51
retuers,2011-04-21,58
retuers,2011-04-22,12
retuers,2011-04-23,5
retuers,2011-04-24,8
retuers,2011-04-25,36
retuers,2011-04-26,51
retuers,2011-04-27,68
retuers,2011-04-28,58
retuers,2011-04-29,44
retuers,2011-04-30,20
retuers,2011-05-01,14
retuers,2011-05-02,38
retuers,2011-05-03,44
retuers,2011-05-04,62
retuers,2011-05-05,48
retuers,2011-05-06,46
retuers,2011-05-07,10
retuers,2011-05-08,11
retuers,2011-05-09,48
retuers,2011-05-10,64
retuers,2011-05-11,52
retuers,2011-05-12,64
retuers,2011-05-13,54
retuers,2011-05-14,7
retuers,2011-05-15,8
retuers,2011-05-16,43
retuers,2011-05-17,45
retuers,2011-05-18,57
retuers,2011-05-19,59
retuers,2011-05-20,40
retuers,2011-05-21,15
retuers,2011-05-22,7
retuers,2011-05-23,51
retuers,2011-05-24,52
retuers,2011-05-25,48
retuers,2011-05-26,45
retuers,2011-05-27,33
retuers,2011-05-28,10
retuers,2011-05-29,20
retuers,2011-05-30,24
retuers,2011-05-31,50
retuers,2011-06-01,56
retuers,2011-06-02,52
retuers,2011-06-03,60
retuers,2011-06-04,6
retuers,2011-06-05,18
retuers,2011-06-06,38
retuers,2011-06-07,39
retuers,2011-06-08,48
retuers,2011-06-09,50
retuers,2011-06-10,50
retuers,2011-06-11,10
retuers,2011-06-12,20
retuers,2011-06-13,37
retuers,2011-06-14,48
retuers,2011-06-15,39
retuers,2011-06-16,51
retuers,2011-06-17,50
retuers,2011-06-18,22
retuers,2011-06-19,20
retuers,2011-06-20,65
retuers,2011-06-21,53
retuers,2011-06-22,60
retuers,2011-06-23,75
retuers,2011-06-24,39
retuers,2011-06-25,13
retuers,2011-06-26,18
retuers,2011-06-27,53
retuers,2011-06-28,61
retuers,2011-06-29,50
retuers,2011-06-30,66
retuers,2011-07-01,54
retuers,2011-07-02,16
retuers,2011-07-03,13
retuers,2011-07-04,30
retuers,2011-07-05,50
retuers,2011-07-06,57
retuers,2011-07-07,75
retuers,2011-07-08,59
retuers,2011-07-09,19
retuers,2011-07-10,21
retuers,2011-07-11,77
retuers,2011-07-12,70
retuers,2011-07-13,68
retuers,2011-07-14,70
retuers,2011-07-15,77
retuers,2011-07-16,18
retuers,2011-07-17,31
retuers,2011-07-18,73
retuers,2011-07-19,47
retuers,2011-07-20,42
retuers,2011-07-21,64
retuers,2011-07-22,34
retuers,2011-07-23,2
retuers,2011-07-24,17
retuers,2011-07-25,59
retuers,2011-07-26,67
retuers,2011-07-27,59
retuers,2011-07-28,58
retuers,2011-07-29,41
retuers,2011-07-30,6
retuers,2011-07-31,14
retuers,2011-08-01,30
retuers,2011-08-02,59
retuers,2011-08-03,54
retuers,2011-08-04,54
retuers,2011-08-05,64
retuers,2011-08-06,18
retuers,2011-08-07,42
retuers,2011-08-08,77
retuers,2011-08-09,42
retuers,2011-08-10,49
retuers,2011-08-11,44
retuers,2011-08-12,64
retuers,2011-08-13,12
retuers,2011-08-14,13
retuers,2011-08-15,51
retuers,2011-08-16,53
retuers,2011-08-17,51
retuers,2011-08-18,59
retuers,2011-08-19,44
retuers,2011-08-20,12
retuers,2011-08-21,16
retuers,2011-08-22,40
retuers,2011-08-23,45
retuers,2011-08-24,63
retuers,2011-08-25,54
retuers,2011-08-26,50
retuers,2011-08-27,11
retuers,2011-08-28,11
retuers,2011-08-29,39
retuers,2011-08-30,61
retuers,2011-08-31,56
retuers,2011-09-01,51
retuers,2011-09-02,53
retuers,2011-09-03,9
retuers,2011-09-04,11
retuers,2011-09-05,25
retuers,2011-09-06,53
retuers,2011-09-07,53
retuers,2011-09-08,59
retuers,2011-09-09,61
retuers,2011-09-10,25
retuers,2011-09-11,23
retuers,2011-09-12,46
retuers,2011-09-13,52
retuers,2011-09-14,59
retuers,2011-09-15,60
retuers,2011-09-16,53
retuers,2011-09-17,26
retuers,2011-09-18,25
retuers,2011-09-19,55
retuers,2011-09-20,66
retuers,2011-09-21,69
retuers,2011-09-22,66
retuers,2011-09-23,73
retuers,2011-09-24,27
retuers,2011-09-25,38
retuers,2011-09-26,64
retuers,2011-09-27,53
retuers,2011-09-28,40
retuers,2011-09-29,69
retuers,2011-09-30,45
retuers,2011-10-01,15
retuers,2011-10-02,14
retuers,2011-10-03,50
retuers,2011-10-04,62
retuers,2011-10-05,57
retuers,2011-10-06,60
retuers,2011-10-07,48
retuers,2011-10-08,16
retuers,2011-10-09,23
retuers,2011-10-10,37
retuers,2011-10-11,48
retuers,2011-10-12,54
retuers,2011-10-13,58
retuers,2011-10-14,36
retuers,2011-10-15,23
retuers,2011-10-16,21
retuers,2011-10-17,46
retuers,2011-10-18,59
retuers,2011-10-19,62
retuers,2011-10-20,47
retuers,2011-10-21,43
retuers,2011-10-22,25
retuers,2011-10-23,37
retuers,2011-10-24,57
retuers,2011-10-25,77
retuers,2011-10-26,81
retuers,2011-10-27,72
retuers,2011-10-28,57
retuers,2011-10-29,30
retuers,2011-10-30,37
retuers,2011-10-31,67
retuers,2011-11-01,64
retuers,2011-11-02,65
retuers,2011-11-03,81
retuers,2011-11-04,58
retuers,2011-11-05,15
retuers,2011-11-06,18
retuers,2011-11-07,42
retuers,2011-11-08,54
retuers,2011-11-09,60
retuers,2011-11-10,87
retuers,2011-11-11,63
retuers,2011-11-12,35
retuers,2011-11-13,42
retuers,2011-11-14,58
retuers,2011-11-15,62
retuers,2011-11-16,60
retuers,2011-11-17,61
retuers,2011-11-18,44
retuers,2011-11-19,23
retuers,2011-11-20,16
retuers,2011-11-21,59
retuers,2011-11-22,42
retuers,2011-11-23,54
retuers,2011-11-24,44
retuers,2011-11-25,40
retuers,2011-11-26,13
retuers,2011-11-27,29
retuers,2011-11-28,64
retuers,2011-11-29,79
retuers,2011-11-30,82
retuers,2011-12-01,54
retuers,2011-12-02,63
retuers,2011-12-03,13
retuers,2011-12-04,28
retuers,2011-12-05,60
retuers,2011-12-06,54
retuers,2011-12-07,64
retuers,2011-12-08,64
retuers,2011-12-09,55
retuers,2011-12-10,15
retuers,2011-12-11,28
retuers,2011-12-12,47
retuers,2011-12-13,49
retuers,2011-12-14,61
retuers,2011-12-15,64
retuers,2011-12-16,43
retuers,2011-12-17,14
retuers,2011-12-18,25
retuers,2011-12-19,39
retuers,2011-12-20,51
retuers,2011-12-21,41
retuers,2011-12-22,44
retuers,2011-12-23,24
retuers,2011-12-24,8
retuers,2011-12-25,10
retuers,2011-12-26,15
retuers,2011-12-27,28
retuers,2011-12-28,20
retuers,2011-12-29,23
retuers,2011-12-30,28
retuers,2011-12-31,11
retuers,2012-01-01,10
retuers,2012-01-02,21
retuers,2012-01-03,44
retuers,2012-01-04,32
retuers,2012-01-05,43
retuers,2012-01-06,51
retuers,2012-01-07,23
retuers,2012-01-08,25
retuers,2012-01-09,70
retuers,2012-01-10,54
retuers,2012-01-11,50
retuers,2012-01-12,58
retuers,2012-01-13,63
retuers,2012-01-14,21
retuers,2012-01-15,15
retuers,2012-01-16,37
retuers,2012-01-17,53
retuers,2012-01-18,53
retuers,2012-01-19,65
retuers,2012-01-20,60
retuers,2012-01-21,16
retuers,2012-01-22,13
retuers,2012-01-23,47
retuers,2012-01-24,51
retuers,2012-01-25,59
retuers,2012-01-26,53
retuers,2012-01-27,46
retuers,2012-01-28,21
retuers,2012-01-29,17
retuers,2012-01-30,46
retuers,2012-01-31,59
retuers,2012-02-01,58
retuers,2012-02-02,64
retuers,2012-02-03,43
retuers,2012-02-04,7
retuers,2012-02-05,23
retuers,2012-02-06,42
retuers,2012-02-07,69
retuers,2012-02-08,57
retuers,2012-02-09,60
retuers,2012-02-10,67
retuers,2012-02-11,15
retuers,2012-02-12,19
retuers,2012-02-13,74
retuers,2012-02-14,58
retuers,2012-02-15,52
retuers,2012-02-16,43
retuers,2012-02-17,57
retuers,2012-02-18,12
retuers,2012-02-19,19
retuers,2012-02-20,47
retuers,2012-02-21,55
retuers,2012-02-22,41
retuers,2012-02-23,38
retuers,2012-02-24,55
retuers,2012-02-25,22
retuers,2012-02-26,25
retuers,2012-02-27,47
retuers,2012-02-28,50
retuers,2012-02-29,57
retuers,2012-03-01,56
retuers,2012-03-02,39
retuers,2012-03-03,9
retuers,2012-03-04,19
retuers,2012-03-05,44
retuers,2012-03-06,46
retuers,2012-03-07,59
retuers,2012-03-08,69
retuers,2012-03-09,84
retuers,2012-03-10,25
retuers,2012-03-11,16
retuers,2012-03-12,79
retuers,2012-03-13,75
retuers,2012-03-14,80
retuers,2012-03-15,56
retuers,2012-03-16,67
retuers,2012-03-17,15
retuers,2012-03-18,18
retuers,2012-03-19,60
retuers,2012-03-20,49
retuers,2012-03-21,37
retuers,2012-03-22,61
retuers,2012-03-23,51
retuers,2012-03-24,13
retuers,2012-03-25,10
retuers,2012-03-26,45
retuers,2012-03-27,45
retuers,2012-03-28,56
retuers,2012-03-29,47
retuers,2012-03-30,61
retuers,2012-03-31,16
retuers,2012-04-01,21
retuers,2012-04-02,46
retuers,2012-04-03,52
retuers,2012-04-04,58
retuers,2012-04-05,57
retuers,2012-04-06,27
retuers,2012-04-07,10
retuers,2012-04-08,11
retuers,2012-04-09,32
retuers,2012-04-10,59
retuers,2012-04-11,46
retuers,2012-04-12,64
retuers,2012-04-13,43
retuers,2012-04-14,11
retuers,2012-04-15,12
retuers,2012-04-16,58
retuers,2012-04-17,67
retuers,2012-04-18,57
retuers,2012-04-19,64
retuers,2012-04-20,49
retuers,2012-04-21,26
retuers,2012-04-22,27
retuers,2012-04-23,77
retuers,2012-04-24,64
retuers,2012-04-25,66
retuers,2012-04-26,76
retuers,2012-04-27,68
retuers,2012-04-28,9
retuers,2012-04-29,20
retuers,2012-04-30,66
retuers,2012-05-01,50
retuers,2012-05-02,58
retuers,2012-05-03,73
retuers,2012-05-04,81
retuers,2012-05-05,19
retuers,2012-05-06,17
retuers,2012-05-07,60
retuers,2012-05-08,69
retuers,2012-05-09,60
retuers,2012-05-10,65
retuers,2012-05-11,54
retuers,2012-05-12,13
retuers,2012-05-13,27
retuers,2012-05-14,69
retuers,2012-05-15,78
retuers,2012-05-16,41
retuers,2012-05-17,74
retuers,2012-05-18,68
retuers,2012-05-19,11
retuers,2012-05-20,15
retuers,2012-05-21,61
retuers,2012-05-22,73
retuers,2012-05-23,92
retuers,2012-05-24,104
retuers,2012-05-25,75
retuers,2012-05-26,25
retuers,2012-05-27,19
retuers,2012-05-28,44
retuers,2012-05-29,80
retuers,2012-05-30,86
retuers,2012-05-31,91
retuers,2012-06-01,85
retuers,2012-06-02,26
retuers,2012-06-03,9
retuers,2012-06-04,55
retuers,2012-06-05,77
retuers,2012-06-06,73
retuers,2012-06-07,71
retuers,2012-06-08,61
retuers,2012-06-09,29
